medicine_id_ndc,year_month,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,beginning_inventory_units,units_received_this_month,ending_inventory_units,restock_events_count,units_used_this_month,average_daily_usage_units,monthly_usage_trend,usage_variability_flag,currently_backordered,available_suppliers,historically_stocked
58311-5295-84,2025-03,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,377,204,263,1,318,10,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-04,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,263,400,357,4,306,10,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-05,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,357,300,359,3,298,10,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-06,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,359,400,434,2,325,11,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-07,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,434,250,366,3,318,10,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-08,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,366,400,0,3,1230,40,increasing,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-09,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,0,900,577,3,323,11,decreasing,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-10,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,577,150,404,3,323,10,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-11,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,404,250,328,3,326,11,stable,False,False,"AmerisourceBergen, Cardinal",True
58311-5295-84,2025-12,midazolam,Midazolam ,Lupin,5.0,mg/ml,syringe,box,50,True,17.56,328,250,3,2,298,10,stable,False,False,"AmerisourceBergen, Cardinal",True
25292-3290-15,2025-01,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,435,48,268,1,215,7,stable,False,False,Cardinal,True
25292-3290-15,2025-02,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,268,192,260,4,200,7,stable,False,False,Cardinal,True
25292-3290-15,2025-03,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,260,168,208,2,220,7,increasing,False,False,Cardinal,True
25292-3290-15,2025-04,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,208,96,93,3,211,7,stable,False,True,Cardinal,True
25292-3290-15,2025-05,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,93,312,193,4,212,7,stable,False,False,Cardinal,True
25292-3290-15,2025-06,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,193,936,427,4,702,23,increasing,False,False,Cardinal,True
25292-3290-15,2025-07,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,427,240,451,5,216,7,decreasing,False,False,Cardinal,True
25292-3290-15,2025-08,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,451,0,247,0,204,7,stable,False,False,Cardinal,True
25292-3290-15,2025-09,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,247,216,272,4,191,6,stable,False,False,Cardinal,True
25292-3290-15,2025-10,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,272,149,220,2,201,6,stable,False,False,Cardinal,True
25292-3290-15,2025-11,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,220,252,251,4,221,7,stable,False,False,Cardinal,True
25292-3290-15,2025-12,saline,SalinePro,Baxter,0.9,g,iv_bags,bag,24,False,59.78,251,216,256,3,211,7,stable,False,False,Cardinal,True
64379-2622-72,2025-01,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,325,18,184,3,159,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-02,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,184,192,204,3,172,6,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-03,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,204,164,202,4,166,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-04,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,202,162,197,3,167,6,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-05,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,197,150,184,4,163,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-06,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,184,132,158,3,158,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-07,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,158,144,133,3,169,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-08,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,133,246,202,3,177,6,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-09,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,202,144,191,5,155,5,decreasing,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-10,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,191,199,223,5,167,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-11,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,223,90,156,3,157,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
64379-2622-72,2025-12,lidocaine,LidocaineRelief,Baxter,2.0,mg/ml,topical,tube,6,True,7.21,156,234,221,4,169,5,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
62184-5520-34,2025-01,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,4252,2430,3288,4,3394,109,stable,False,False,Cardinal,True
62184-5520-34,2025-02,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3288,2594,2720,4,3162,113,stable,False,False,Cardinal,True
62184-5520-34,2025-03,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,2720,2981,2620,3,3081,99,stable,False,False,Cardinal,True
62184-5520-34,2025-04,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,2620,3600,2914,3,3306,110,stable,False,False,Cardinal,True
62184-5520-34,2025-05,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,2914,3840,3484,3,3270,105,stable,False,False,Cardinal,True
62184-5520-34,2025-06,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3484,4140,4161,3,3463,115,stable,False,False,Cardinal,True
62184-5520-34,2025-07,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,4161,2820,3956,3,3025,98,decreasing,False,False,Cardinal,True
62184-5520-34,2025-08,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3956,2430,2931,3,3455,111,increasing,False,False,Cardinal,True
62184-5520-34,2025-09,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,2931,3660,3257,4,3334,111,stable,False,False,Cardinal,True
62184-5520-34,2025-10,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3257,3696,3666,4,3287,106,stable,False,False,Cardinal,True
62184-5520-34,2025-11,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3666,2970,3399,3,3237,108,stable,False,False,Cardinal,True
62184-5520-34,2025-12,amlodipine,AmlodipineAid,Pfizer,2.5,g,tablets,bottle,30,True,0.1,3399,2481,2611,4,3269,105,stable,False,False,Cardinal,True
82641-4394-85,2025-01,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,2675,9004,5955,3,5724,185,stable,False,False,McKesson,True
82641-4394-85,2025-02,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,5955,0,4273,0,1682,60,decreasing,False,False,McKesson,True
82641-4394-85,2025-03,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,4273,0,2644,0,1629,53,stable,False,False,McKesson,True
82641-4394-85,2025-04,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,2644,570,1582,3,1632,54,stable,False,False,McKesson,True
82641-4394-85,2025-05,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1582,1680,1637,5,1625,52,stable,False,False,McKesson,True
82641-4394-85,2025-06,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1637,1410,1471,3,1576,53,stable,False,False,McKesson,True
82641-4394-85,2025-07,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1471,2040,1864,3,1647,53,stable,False,False,McKesson,True
82641-4394-85,2025-08,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1864,1770,1968,4,1666,54,stable,False,False,McKesson,True
82641-4394-85,2025-09,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1968,1110,1368,4,1710,57,stable,False,False,McKesson,True
82641-4394-85,2025-10,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1368,1680,1383,5,1665,54,stable,False,False,McKesson,True
82641-4394-85,2025-11,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1383,2010,1759,5,1634,54,stable,False,False,McKesson,True
82641-4394-85,2025-12,atorvastatin,AtorvastatinMax,Apotex,40.0,mg,tablets,bottle,30,True,0.28,1759,1526,1783,3,1502,48,stable,False,False,McKesson,True
13379-3159-11,2025-01,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,2790,1080,2247,2,1623,52,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-02,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,2247,1080,1512,2,1815,65,increasing,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-03,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1512,2700,2340,5,1872,60,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-04,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,2340,1260,1934,2,1666,56,decreasing,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-05,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1934,1620,1904,2,1650,53,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-06,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1904,1800,1860,5,1844,61,increasing,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-07,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1860,1762,1813,4,1809,58,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-08,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1813,1731,1773,2,1771,57,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-09,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1773,2160,2100,3,1833,61,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-10,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,2100,1800,2205,4,1695,55,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-11,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,2205,1421,1852,2,1774,59,stable,False,False,"McKesson, Cardinal",True
13379-3159-11,2025-12,pantoprazole,PantoprazoleXR,Hikma,20.0,mcg/ml,tablets,bottle,180,True,0.04,1852,1800,0,4,1655,53,stable,False,False,"McKesson, Cardinal",True
39038-1710-94,2025-01,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,4368,2400,3328,4,3440,111,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-02,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,3328,3840,3953,4,3215,115,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-03,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,3953,720,2889,4,1784,58,decreasing,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-04,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2889,1680,2407,4,2162,72,increasing,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-05,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2407,1471,1885,3,1993,64,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-06,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,1885,3240,2927,4,2198,73,increasing,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-07,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2927,1440,2156,3,2211,71,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-08,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2156,2520,2405,5,2271,73,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-09,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2405,1920,2250,4,2075,69,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-10,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2250,2400,2625,5,2025,65,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-11,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2625,2160,2125,5,2660,89,increasing,False,False,"Cardinal, AmerisourceBergen, McKesson",True
39038-1710-94,2025-12,nitroglycerin,Nitroglycerin,Sun Pharma,0.4,mg,tablets,bottle,120,True,0.08,2125,4200,3436,4,2889,93,stable,False,False,"Cardinal, AmerisourceBergen, McKesson",True
18609-3067-45,2025-01,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,302,560,479,3,383,12,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-02,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,479,174,322,2,331,12,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-03,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,322,280,367,5,235,8,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-04,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,367,1100,9,3,791,26,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-05,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,9,760,571,3,198,6,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-06,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,571,0,330,0,241,8,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-07,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,330,260,308,3,282,9,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-08,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,308,186,270,4,224,7,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-09,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,270,160,196,2,234,8,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-10,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,196,233,210,3,219,7,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-11,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,210,1660,922,4,948,32,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
18609-3067-45,2025-12,midazolam,Midazolam,Aurobindo,5.0,mg/ml,syringe,box,20,True,144.34,922,260,796,3,386,12,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
22463-6120-64,2025-01,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,51,11,34,1,28,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-02,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,34,156,71,4,119,4,increasing,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-03,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,71,12,51,1,32,1,decreasing,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-04,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,51,12,31,2,32,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-05,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,31,36,36,3,31,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-06,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,36,24,32,1,28,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-07,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,32,36,39,3,29,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-08,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,39,24,32,1,31,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-09,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,32,30,31,3,31,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-10,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,31,40,38,1,33,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-11,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,38,24,32,2,30,1,stable,False,False,"AmerisourceBergen, Cardinal",True
22463-6120-64,2025-12,albuterol,Albuterol,Mylan,90.0,mcg,aerosol,canister,12,False,36.2,32,24,27,3,29,1,stable,False,False,"AmerisourceBergen, Cardinal",True
27054-1982-85,2025-01,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2655,2000,2517,3,2138,69,stable,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-02,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2517,0,0,0,4714,168,increasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-03,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,0,7177,4512,4,2665,86,decreasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-04,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,4512,1437,3363,1,2586,86,stable,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-05,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,3363,500,2068,1,1795,58,decreasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-06,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2068,1853,2032,3,1889,63,stable,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-07,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2032,9500,5740,4,5792,187,increasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-08,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,5740,0,3601,0,2139,69,decreasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-09,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,3601,1500,2513,2,2588,86,increasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-10,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2513,2500,2742,3,2271,73,decreasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-11,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,2742,1000,1983,2,1759,59,decreasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
27054-1982-85,2025-12,azithromycin,AzithromycinAid,Sandoz,250.0,mg,tablets,bottle,500,True,0.35,1983,6364,3337,5,5010,162,increasing,True,False,"AmerisourceBergen, Cardinal, McKesson",True
30280-8900-38,2025-01,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3334,5580,5109,3,3805,123,stable,False,False,Cardinal,True
30280-8900-38,2025-02,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,5109,1980,3590,4,3499,125,stable,False,False,Cardinal,True
30280-8900-38,2025-03,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3590,2400,3534,4,2456,79,decreasing,False,False,Cardinal,True
30280-8900-38,2025-04,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3534,2220,3349,3,2405,80,stable,False,False,Cardinal,True
30280-8900-38,2025-05,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3349,2520,2960,4,2909,94,increasing,False,False,Cardinal,True
30280-8900-38,2025-06,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,2960,3780,3943,5,2797,93,stable,False,False,Cardinal,True
30280-8900-38,2025-07,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3943,1620,2928,5,2635,85,stable,False,False,Cardinal,True
30280-8900-38,2025-08,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,2928,3452,3466,4,2914,94,increasing,False,False,Cardinal,True
30280-8900-38,2025-09,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3466,3300,3867,5,2899,97,stable,False,False,Cardinal,True
30280-8900-38,2025-10,doxycycline,Doxycycline ,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.94,3867,1260,2905,4,2222,72,decreasing,False,False,Cardinal,True
