time_of_entry,medicine_id_ndc,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,last_restock_date,restock_frequency,quantity_last_restock_units,current_on_hand_units,historically_stocked,currently_backordered,available_suppliers,stock_update_reason,daily_usage_avg_units,monthly_usage_total_units,high_usage_variability,is_anomaly,anomaly_type
2026-01-16 17:05:00,50433-3975-13,verapamil,Calan,Fresenius Kabi,40.0,mg,powder,vial,1,true,26.45,2025-12-06,weekly,35,3,true,false,"AmerisourceBergen, Value Drug",DISPENSED,3.63,109,true,true,USAGE_SPIKE
2026-01-17 19:27:00,27997-8203-16,fluticasone,Flonase,Fresenius Kabi,5.0,mcg/ml,eye_drops,box,12,true,23.49,2025-12-21,weekly,12,3,true,false,"AmerisourceBergen, Henry Schein, McKesson",DISPENSED,0.77,23,true,false,
2026-01-18 00:08:00,31349-4434-16,clindamycin,Cleocin,Hospira (Pfizer),2.0,mg/ml,iv_bags,case,24,false,34.14,2025-12-07,weekly,292,203,true,false,"Cardinal Health, McKesson",DISPENSED,32.63,979,true,true,USAGE_SPIKE
2026-01-17 06:56:00,56488-6904-40,acetaminophen,Tylenol,Hikma Pharmaceuticals,12.5,mg,tablets,box,50,true,0.13,2025-12-07,weekly,63,72,true,false,Medline,RECEIVED,5.3,159,false,false,
2026-01-18 11:19:00,15946-3305-32,albuterol,ProAir HFA,Alcon,20.0,mcg/ml,eye_drops,bottle,1,true,20.38,2025-12-20,weekly,512,3,true,true,AmerisourceBergen,DISPENSED,37.47,1124,false,true,NEAR_STOCKOUT
2026-01-16 22:37:00,77973-3480-95,rivaroxaban,Xarelto,Hospira (Pfizer),5.0,mg/ml,injection_vials,box,25,true,23.96,2025-12-13,weekly,81,33,true,false,"Cardinal Health, McKesson",DISPENSED,6.4,192,true,false,
2026-01-17 17:00:00,14485-3364-53,amiodarone,Cordarone,Sanofi,300.0,mg,powder,vial,1,true,7.38,2025-12-15,weekly,61,38,true,false,"Cardinal Health, McKesson",DISPENSED,5.53,166,true,false,
2026-01-16 16:22:00,67726-3202-78,metoprolol,Toprol-XL,Hikma Pharmaceuticals,500.0,mcg,topical,box,6,true,3.71,2025-12-14,weekly,79,39,true,false,"Concordance, McKesson",DISPENSED,7.17,215,false,false,
2026-01-17 09:32:00,35727-3061-29,verapamil,Calan,Aurobindo Pharma,1000.0,mg,capsule,bottle,90,true,0.11,2025-12-22,weekly,90,20,true,false,McKesson,DISPENSED,4.37,131,false,false,
2026-01-17 14:49:00,53073-8571-86,enoxaparin,Lovenox,Hospira (Pfizer),80.0,mg,capsule,bottle,1000,true,0.09,2025-12-07,weekly,1000,974,true,false,"AmerisourceBergen, McKesson",RECEIVED,3.7,111,false,false,
2026-01-16 22:16:00,33877-1234-19,amlodipine,Norvasc,Lupin Pharmaceuticals,40.0,mg,tablets,bottle,100,true,0.2,2025-12-21,weekly,177,1,true,true,"AmerisourceBergen, Cardinal Health",DISPENSED,19.73,592,false,true,NEAR_STOCKOUT
2026-01-18 06:19:00,95912-9429-44,rivaroxaban,Xarelto,Dr. Reddy's Laboratories,20.0,mg/ml,injection_vials,vial,1,true,13.31,2025-12-21,weekly,50,28,true,false,Henry Schein,DISPENSED,3.43,103,false,false,
2026-01-16 13:10:00,94186-1416-70,ibuprofen,Motrin,Apotex Corp.,50.0,mcg/ml,syringe,box,10,true,14.02,2025-12-13,weekly,180,184,true,false,"Cardinal Health, McKesson",RECEIVED,14.93,448,false,false,
2026-01-17 04:47:00,35543-3321-88,mycophenolate,CellCept,Janssen Pharmaceuticals,500.0,mcg,tablets,bottle,30,true,0.3,2025-12-22,weekly,46,23,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,4.27,128,false,false,
2026-01-16 22:18:00,59082-3600-13,omeprazole,Prilosec,Dr. Reddy's Laboratories,5.0,mg/ml,eye_drops,box,24,true,30.62,2025-12-08,weekly,83,43,true,false,Concordance,WASTE,6.03,181,false,false,
2026-01-18 03:32:00,48862-7386-67,lisinopril,Prinivil,Novartis Pharmaceuticals,150.0,mg,topical,box,12,true,10.1,2025-12-14,weekly,24,15,false,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,3.12,94,false,false,
2026-01-16 22:15:00,73036-3625-98,azithromycin,Zithromax,Takeda Pharmaceuticals,5.0,mg/ml,syringe,syringe,1,true,37.19,2025-12-21,weekly,57,33,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,4.7,141,false,false,
2026-01-17 11:04:00,98121-3487-27,furosemide,Lasix,Janssen Pharmaceuticals,1000.0,mg,topical,tube,1,true,5.23,2025-12-07,weekly,214,56,true,false,McKesson,DISPENSED,14.7,441,false,false,
2026-01-17 23:14:00,80943-8444-20,metoprolol,Lopressor,Zydus Pharmaceuticals,12.5,mg,tablets,bottle,180,true,0.21,2025-12-13,weekly,180,102,true,false,"Concordance, McKesson",RECEIVED,4.43,133,false,false,
2026-01-16 21:27:00,21609-6940-31,valsartan,Diovan,Takeda Pharmaceuticals,2.0,mg/ml,injection_vials,box,100,true,148.58,2025-12-07,weekly,100,32,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,3.97,119,false,false,
2026-01-17 00:09:00,56748-2361-02,fentanyl,Duragesic,Hikma Pharmaceuticals,125.0,mcg,aerosol,canister,1,false,19.71,2025-12-13,weekly,3,2,false,false,"AmerisourceBergen, Cardinal Health",RECEIVED,0.41,12,true,false,
2026-01-16 13:46:00,15518-2766-76,morphine sulfate,MS Contin,Amneal Pharmaceuticals,50.0,mg/ml,injection_vials,box,10,true,7.7,2025-12-06,weekly,206,81,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,15.03,451,false,false,
2026-01-18 02:58:00,70390-9564-05,amoxicillin,Amoxil,Lupin Pharmaceuticals,400.0,mcg/ml,syringe,syringe,1,true,26.31,2025-12-08,weekly,29,22,true,false,"AmerisourceBergen, McKesson",RECEIVED,2.17,65,false,false,
2026-01-16 17:27:00,43228-6875-88,ceftriaxone,Rocephin,Hikma Pharmaceuticals,250.0,mcg,tablets,bottle,100,true,0.05,2025-12-14,weekly,100,13,true,false,"Cardinal Health, Medline",DISPENSED,4.47,134,false,false,
2026-01-17 12:00:00,32551-9189-12,oxycodone,Roxicodone,Alcon,25.0,mg/ml,iv_bags,bag,1,false,62.93,2025-12-08,weekly,450,343,true,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,44.13,1324,false,false,
2026-01-16 22:30:00,55953-6521-57,diltiazem,Cardizem,Fresenius Kabi,300.0,mg,topical,box,6,true,5.23,2025-12-21,weekly,17,5,true,false,McKesson,DISPENSED,1.33,40,false,false,
2026-01-17 02:07:00,36033-2529-12,gentamicin,Garamycin,Janssen Pharmaceuticals,10.0,mg,tablets,bottle,240,true,1.52,2025-12-13,weekly,240,71,true,false,"AmerisourceBergen, Cardinal Health",WASTE,11.33,340,false,false,
2026-01-18 10:27:00,15344-5028-71,gentamicin,Garamycin,Sanofi,100.0,units/ml,eye_drops,bottle,1,true,4.69,2025-12-13,weekly,24,8,true,false,"Henry Schein, Value Drug",DISPENSED,1.93,58,false,false,
2026-01-16 14:57:00,90244-8917-57,empagliflozin,Jardiance,Teva Pharmaceuticals,2.5,mg,tablets,bottle,1000,true,0.11,2025-12-06,weekly,1000,11,true,false,"AmerisourceBergen, Henry Schein",WASTE,1.7,51,false,false,
2026-01-17 14:52:00,40763-6245-70,fluconazole,Diflucan,Novartis Pharmaceuticals,125.0,mg,tablets,bottle,90,true,0.96,2025-12-15,weekly,90,50,false,false,AmerisourceBergen,RECEIVED,3.55,107,true,false,
2026-01-16 14:56:00,55657-4669-60,mycophenolate,CellCept,Dr. Reddy's Laboratories,50.0,mg,tablets,bottle,30,true,0.28,2025-12-15,weekly,77,4,true,false,"AmerisourceBergen, McKesson",DISPENSED,5.23,157,false,true,NEAR_STOCKOUT
2026-01-17 15:33:00,46187-5128-94,midazolam,Versed,Apotex Corp.,10.0,mg,tablets,bottle,500,true,2.03,2025-12-15,weekly,500,26,true,false,"Cardinal Health, McKesson",DISPENSED,10.0,300,false,false,
2026-01-17 08:03:00,63364-3363-99,glipizide,Glucotrol,Viatris (Mylan),500.0,mg,topical,tube,1,true,8.42,2025-12-08,weekly,23,19,true,false,McKesson,DISPENSED,2.83,85,false,false,
2026-01-18 08:22:00,31129-4188-32,clindamycin,Cleocin,Amneal Pharmaceuticals,50.0,mg/ml,syringe,syringe,1,true,28.33,2025-12-20,weekly,76,10,true,false,Concordance,DISPENSED,6.07,182,false,false,
2026-01-16 13:38:00,28154-6624-24,levothyroxine,Levoxyl,Hikma Pharmaceuticals,300.0,mg,tablets,bottle,180,true,0.09,2025-12-22,weekly,180,12,true,false,"Cardinal Health, McKesson",DISPENSED,2.57,77,false,false,
2026-01-17 01:04:00,78664-5223-03,sitagliptin,Januvia,Sanofi,2.0,mg/ml,eye_drops,box,6,true,34.74,2025-12-06,weekly,53,17,true,true,"McKesson, Value Drug",DISPENSED,5.27,158,true,false,
2026-01-16 15:36:00,93424-9162-24,pantoprazole,Pantoloc,Apotex Corp.,20.0,units/ml,iv_bags,case,12,false,54.85,2025-12-22,weekly,98,68,true,false,"AmerisourceBergen, Henry Schein, McKesson",DISPENSED,9.57,287,false,false,
2026-01-17 18:37:00,55751-3955-76,amlodipine,Norvasc,GlaxoSmithKline,0.5,g,powder,vial,1,true,12.76,2025-12-21,weekly,157,85,true,false,Medline,DISPENSED,12.97,389,false,false,
2026-01-17 12:40:00,54347-5034-47,latanoprost,Xalatan,Pfizer Inc.,5.0,mcg/ml,injection_vials,vial,1,true,46.92,2025-12-13,weekly,45,31,true,false,"McKesson, Value Drug",DISPENSED,5.23,157,false,false,
2026-01-16 19:33:00,79119-9715-67,prednisone,Deltasone,Cipla USA,100.0,mg,topical,tube,1,true,42.18,2025-12-08,weekly,46,42,true,false,Cardinal Health,RECEIVED,3.77,113,false,false,
2026-01-17 17:15:00,13123-9048-14,lisinopril,Zestril,Hikma Pharmaceuticals,100.0,mg/ml,injection_vials,vial,1,true,43.95,2025-12-15,weekly,101,75,true,false,"Cardinal Health, Medline",DISPENSED,11.0,330,false,false,
2026-01-18 05:28:00,84878-9893-23,amoxicillin,Amoxil,Apotex Corp.,1000.0,mg,tablets,bottle,30,true,0.76,2025-12-06,weekly,30,5,false,false,Cardinal Health,DISPENSED,1.99,60,false,false,
2026-01-17 15:06:00,76682-7075-88,tramadol,Ultram,Alcon,5.0,mg/ml,iv_bags,case,6,false,16.27,2025-12-21,weekly,175,132,true,false,"AmerisourceBergen, Concordance, McKesson",RECEIVED,12.9,387,false,false,
2026-01-17 12:56:00,33207-7388-30,acetaminophen,Tylenol,Zydus Pharmaceuticals,150.0,mcg,powder,vial,1,true,16.51,2025-12-13,weekly,286,235,true,false,"Cardinal Health, Medline",RECEIVED,20.87,626,false,false,
2026-01-17 16:37:00,45732-7704-89,semaglutide,Rybelsus,Fresenius Kabi,500.0,units/ml,syringe,box,25,true,59.93,2025-12-14,weekly,109,33,true,false,AmerisourceBergen,DISPENSED,12.83,385,false,false,
2026-01-17 03:58:00,19243-2874-15,amoxicillin,Amoxil,Baxter Healthcare,50.0,mg,tablets,bottle,500,true,0.05,2025-12-20,weekly,500,126,true,false,Henry Schein,DISPENSED,17.83,535,false,false,
2026-01-18 09:14:00,24220-2956-51,gabapentin,Neurontin,GlaxoSmithKline,50.0,units/ml,syringe,box,10,true,223.45,2025-12-22,weekly,83,34,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,6.57,197,false,false,
2026-01-16 17:10:00,76010-4096-99,cyclosporine,Sandimmune,Amneal Pharmaceuticals,200.0,mcg/ml,injection_vials,vial,1,true,19.47,2025-12-13,weekly,5,4,false,false,"Cardinal Health, Concordance",DISPENSED,0.66,20,false,false,
2026-01-17 02:27:00,76269-2042-29,dorzolamide,Trusopt,Janssen Pharmaceuticals,20.0,mg/ml,iv_bags,bag,1,false,64.52,2025-12-21,weekly,381,210,true,false,"Henry Schein, McKesson",DISPENSED,31.17,935,true,false,
2026-01-16 16:58:00,63729-9487-69,cyclosporine,Sandimmune,Sandoz Inc.,10.0,mg,capsule,bottle,90,true,0.29,2025-12-07,weekly,90,93,true,false,"Cardinal Health, McKesson",RECEIVED,3.33,100,false,false,
2026-01-17 12:50:00,83877-9938-10,pantoprazole,Protonix,Viatris (Mylan),5.0,mg,tablets,bottle,500,true,0.77,2025-12-08,weekly,500,25,true,false,"Cardinal Health, Medline",DISPENSED,6.47,194,false,false,
2026-01-17 09:48:00,69535-9789-47,fentanyl,Duragesic,Lupin Pharmaceuticals,5.0,mg/ml,injection_vials,vial,1,true,15.33,2025-12-15,weekly,11,11,true,false,"Cardinal Health, Concordance",RECEIVED,1.03,31,true,false,
2026-01-18 10:51:00,80975-4718-52,lorazepam,Ativan,Baxter Healthcare,200.0,mg,tablets,bottle,180,true,0.65,2025-12-21,weekly,180,29,true,false,"Cardinal Health, Medline",DISPENSED,7.87,236,false,false,
2026-01-18 03:19:00,42244-4554-92,hydrocortisone,Solu-Cortef,Baxter Healthcare,40.0,mg,topical,tube,1,true,5.35,2025-12-22,weekly,32,12,true,false,"Concordance, Medline",DISPENSED,2.23,67,false,false,
2026-01-16 22:33:00,24240-9893-84,sitagliptin,Januvia,Fresenius Kabi,300.0,mg,tablets,bottle,240,true,0.07,2025-12-20,weekly,240,34,true,false,AmerisourceBergen,DISPENSED,10.87,326,false,false,
2026-01-17 00:09:00,84369-3823-35,diltiazem,Cardizem,Teva Pharmaceuticals,50.0,mcg/ml,iv_bags,case,24,false,83.86,2025-12-06,weekly,146,125,true,false,"McKesson, Medline",RECEIVED,12.77,383,false,false,
2026-01-18 01:38:00,79545-1578-87,morphine sulfate,MS Contin,Amneal Pharmaceuticals,4.0,g,tablets,bottle,60,true,1.39,2025-12-20,weekly,98,73,true,true,Concordance,DISPENSED,9.3,279,false,false,
2026-01-17 03:48:00,50312-2081-47,insulin regular,Humulin R,Alcon,10.0,mg/ml,syringe,box,20,true,12.99,2025-12-07,weekly,26,21,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,2.53,76,false,false,
2026-01-17 12:38:00,30746-8693-90,dexamethasone,Decadron,Hikma Pharmaceuticals,200.0,mg,powder,box,50,true,58.91,2025-12-20,weekly,50,9,true,false,"AmerisourceBergen, McKesson",DISPENSED,1.1,33,false,false,
2026-01-16 18:30:00,57498-8224-75,lactated ringers,Lactated Ringer's,Hospira (Pfizer),1000.0,mg,capsule,bottle,500,true,0.06,2025-12-21,weekly,645,508,true,false,"Concordance, Value Drug",DISPENSED,63.17,1895,false,false,
2026-01-17 03:38:00,93128-6254-38,glipizide,Glucotrol,Baxter Healthcare,40.0,mg,capsule,bottle,60,true,0.38,2025-12-15,weekly,81,35,true,false,"AmerisourceBergen, Medline, Value Drug",DISPENSED,6.93,208,false,false,
2026-01-17 07:57:00,16817-4912-90,nitroglycerin,Nitrostat,Aurobindo Pharma,5.0,mg/ml,injection_vials,vial,1,true,23.85,2025-12-14,weekly,276,182,true,false,Value Drug,DISPENSED,20.67,620,false,false,
2026-01-17 03:29:00,12518-5959-49,amlodipine,Norvasc,Amneal Pharmaceuticals,1000.0,mg,capsule,bottle,500,true,1.58,2025-12-14,weekly,500,419,true,false,"Cardinal Health, Medline",RECEIVED,12.37,371,false,false,
2026-01-17 07:43:00,44286-4160-63,linezolid,Zyvox,Baxter Healthcare,500.0,units/ml,injection_vials,vial,1,true,24.27,2025-12-21,weekly,19,14,true,false,"AmerisourceBergen, Cardinal Health, McKesson",RECEIVED,1.67,50,false,false,
2026-01-17 11:48:00,30185-4882-12,cephalexin,Keflex,Apotex Corp.,10.0,mg,powder,box,10,true,1.94,2025-12-06,weekly,70,18,true,false,"Cardinal Health, Concordance",WASTE,6.13,184,false,false,
2026-01-17 18:37:00,17361-3272-26,meropenem,Merrem,Zydus Pharmaceuticals,12.5,mg,tablets,box,10,true,0.64,2025-12-20,weekly,74,75,true,false,"AmerisourceBergen, McKesson",RECEIVED,6.93,208,false,false,
2026-01-18 05:03:00,35860-9115-78,latanoprost,Xalatan,Lupin Pharmaceuticals,300.0,mg,powder,box,25,true,14.98,2025-12-15,weekly,25,7,true,false,"Concordance, McKesson",DISPENSED,2.23,67,false,false,
2026-01-16 12:16:00,34817-3031-90,dorzolamide,Trusopt,Baxter Healthcare,750.0,mcg,tablets,box,20,true,0.2,2025-12-21,weekly,42,17,true,false,"Cardinal Health, Henry Schein",DISPENSED,3.13,94,false,false,
2026-01-16 12:00:00,79540-1114-84,empagliflozin,Jardiance,Novartis Pharmaceuticals,100.0,mcg,powder,box,50,true,6.65,2025-12-14,weekly,50,56,true,false,"Cardinal Health, McKesson",RECEIVED,3.7,111,false,false,
2026-01-17 10:51:00,21564-6216-76,cefazolin,Ancef,Teva Pharmaceuticals,500.0,units/ml,eye_drops,box,12,true,64.34,2025-12-08,weekly,48,32,true,false,"AmerisourceBergen, Value Drug",DISPENSED,4.37,131,false,false,
2026-01-16 13:07:00,51087-9944-96,midazolam,Versed,Aurobindo Pharma,300.0,mg,tablets,bottle,90,true,0.35,2025-12-22,weekly,117,40,false,false,"AmerisourceBergen, Concordance",DISPENSED,16.35,491,true,false,
2026-01-17 07:19:00,64997-1401-18,metformin,Glucophage,Baxter Healthcare,50.0,mg/ml,injection_vials,box,100,true,310.73,2025-12-06,weekly,103,70,true,false,"McKesson, Medline",DISPENSED,7.33,220,false,false,
2026-01-17 23:15:00,29647-5438-44,diltiazem,Cardizem,Pfizer Inc.,300.0,mg,powder,vial,1,true,47.29,2025-12-14,weekly,33,11,true,false,Henry Schein,DISPENSED,2.3,69,false,false,
2026-01-17 21:32:00,73876-1979-46,propofol,Diprivan,Hikma Pharmaceuticals,25.0,mg,tablets,box,10,true,0.15,2025-12-15,weekly,64,45,true,false,"Cardinal Health, Value Drug",DISPENSED,6.2,186,false,false,
2026-01-17 02:35:00,90167-2996-77,heparin,Hep-Lock,Sanofi,200.0,mg,topical,tube,1,true,12.81,2025-12-14,weekly,17,5,false,false,"Concordance, Henry Schein",DISPENSED,1.91,57,false,false,
2026-01-17 12:19:00,40597-6120-82,magnesium sulfate,Magnesium Sulfate,Hikma Pharmaceuticals,100.0,mg,powder,box,25,true,7.95,2025-12-15,weekly,25,10,true,false,Henry Schein,WASTE,1.87,56,false,false,
2026-01-17 13:03:00,42649-9005-73,semaglutide,Ozempic,B. Braun Medical,10.0,mcg/ml,injection_vials,box,10,true,14.59,2025-12-15,weekly,17,7,true,false,"Cardinal Health, Henry Schein, McKesson",DISPENSED,1.7,51,false,false,
2026-01-16 15:49:00,57681-1967-61,latanoprost,Xalatan,Takeda Pharmaceuticals,20.0,mg,powder,vial,1,true,32.45,2025-12-06,weekly,16,3,true,false,Henry Schein,DISPENSED,1.4,42,false,false,
2026-01-18 03:22:00,36222-4083-77,hydrochlorothiazide,Microzide,Sanofi,100.0,mcg/ml,iv_bags,case,12,false,66.91,2025-12-06,weekly,103,46,true,false,"McKesson, Medline",DISPENSED,7.97,239,false,false,
2026-01-18 07:18:00,13313-1472-84,acyclovir,Zovirax,Novartis Pharmaceuticals,80.0,mg,capsule,bottle,240,true,0.67,2025-12-21,weekly,665,463,true,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,47.43,1423,false,false,
2026-01-16 18:40:00,47324-3668-76,furosemide,Lasix,Novartis Pharmaceuticals,250.0,mg,tablets,bottle,30,true,0.07,2025-12-20,weekly,143,77,true,false,"Cardinal Health, Medline",DISPENSED,12.57,377,false,false,
2026-01-17 05:39:00,14526-5635-42,levofloxacin,Levaquin,Sanofi,400.0,mcg/ml,syringe,box,50,true,14.0,2025-12-22,weekly,50,19,true,false,AmerisourceBergen,DISPENSED,2.73,82,false,false,
2026-01-18 06:27:00,22040-6903-46,dexamethasone,Decadron,Cipla USA,50.0,mg,tablets,bottle,240,true,1.01,2025-12-13,weekly,240,221,true,false,"AmerisourceBergen, Medline",RECEIVED,4.33,130,false,false,
2026-01-18 00:45:00,39805-4920-08,dulaglutide,Trulicity,Hospira (Pfizer),75.0,mg,topical,tube,1,true,11.14,2025-12-06,weekly,19,9,true,false,Henry Schein,DISPENSED,1.4,42,false,false,
2026-01-17 10:07:00,60793-7484-03,epinephrine,EpiPen,Baxter Healthcare,25.0,mg/ml,syringe,box,20,true,22.21,2025-12-13,weekly,23,7,true,false,"AmerisourceBergen, McKesson",DISPENSED,1.57,47,false,false,
2026-01-18 05:28:00,76735-3689-51,acetaminophen,Tylenol,B. Braun Medical,25.0,mg/ml,injection_vials,vial,1,true,60.56,2025-12-06,weekly,208,2,true,true,"AmerisourceBergen, Cardinal Health",DISPENSED,14.13,424,false,true,NEAR_STOCKOUT
2026-01-18 04:06:00,69198-1472-58,hydrocortisone,Solu-Cortef,Janssen Pharmaceuticals,80.0,mg,tablets,bottle,1000,true,0.26,2025-12-13,weekly,1000,648,true,false,McKesson,RECEIVED,10.2,306,false,false,
2026-01-17 01:40:00,49763-6913-60,dorzolamide,Trusopt,B. Braun Medical,750.0,mcg,aerosol,canister,1,false,91.17,2025-12-06,weekly,29,9,true,false,"Cardinal Health, Concordance",DISPENSED,2.63,79,false,false,
2026-01-16 14:24:00,52907-8501-51,diltiazem,Cardizem,Fresenius Kabi,50.0,mg/ml,injection_vials,box,25,true,59.8,2025-12-14,weekly,83,24,true,false,"Cardinal Health, Value Drug",DISPENSED,6.23,187,false,false,
2026-01-16 12:34:00,45944-1000-39,acetaminophen,Tylenol,Amneal Pharmaceuticals,2.5,mg,tablets,bottle,90,true,0.13,2025-12-20,weekly,256,68,true,false,"Henry Schein, Value Drug",DISPENSED,18.47,554,false,false,
2026-01-17 10:10:00,69890-4353-16,glipizide,Glucotrol,Pfizer Inc.,20.0,mg/ml,injection_vials,box,10,true,4.65,2025-12-13,weekly,97,27,true,false,McKesson,DISPENSED,6.9,207,false,false,
2026-01-17 11:26:00,18294-3511-28,oxycodone,Roxicodone,Novartis Pharmaceuticals,100.0,mg/ml,iv_bags,bag,1,false,173.27,2025-12-07,weekly,44,28,true,false,Cardinal Health,WASTE,5.47,164,false,false,
2026-01-16 23:08:00,46905-8850-26,piperacillin-tazobactam,Zosyn,Zydus Pharmaceuticals,20.0,mg/ml,syringe,box,5,true,7.14,2025-12-07,weekly,52,27,true,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,5.63,169,false,false,
2026-01-17 10:27:00,47554-6964-12,lorazepam,Ativan,Viatris (Mylan),5.0,mg,capsule,bottle,500,true,0.36,2025-12-15,weekly,500,6,true,false,Medline,DISPENSED,2.63,79,false,false,
2026-01-17 15:59:00,58773-8659-45,sertraline,Zoloft,Hikma Pharmaceuticals,50.0,mg/ml,injection_vials,box,25,true,7.48,2025-12-07,weekly,66,25,true,false,"Cardinal Health, Concordance",DISPENSED,4.67,140,false,false,
2026-01-18 03:29:00,99173-3691-06,insulin regular,Novolin R,Accord Healthcare,400.0,mcg/ml,iv_bags,bag,1,false,116.89,2025-12-06,weekly,73,43,true,false,"AmerisourceBergen, Medline",DISPENSED,6.67,200,false,false,
2026-01-16 12:02:00,75717-9912-06,dulaglutide,Trulicity,Apotex Corp.,10.0,units/ml,syringe,box,50,true,13.52,2025-12-21,weekly,50,49,true,false,"AmerisourceBergen, Cardinal Health, McKesson",RECEIVED,1.77,53,false,false,
2026-01-18 10:35:00,38714-6752-96,oseltamivir,Tamiflu,Cipla USA,150.0,mg,tablets,bottle,60,true,0.25,2025-12-22,weekly,60,59,true,false,"McKesson, Medline",RECEIVED,4.9,147,false,false,
2026-01-18 05:15:00,50180-4962-97,mycophenolate,CellCept,Aurobindo Pharma,10.0,mg,powder,vial,1,true,2.62,2025-12-22,weekly,18,6,true,true,"McKesson, Value Drug",DISPENSED,1.97,59,true,false,
2026-01-17 23:18:00,65301-6857-85,tramadol,Ultram,Apotex Corp.,12.5,mg,powder,vial,1,true,23.46,2025-12-08,weekly,44,8,true,false,Cardinal Health,DISPENSED,3.5,105,false,false,
2026-01-18 06:25:00,75535-6236-45,midazolam,Versed,Zydus Pharmaceuticals,1.0,mg/ml,eye_drops,bottle,1,true,33.65,2025-12-07,weekly,132,67,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,11.83,355,true,false,
2026-01-17 17:28:00,21380-8780-33,tramadol,Ultram,Teva Pharmaceuticals,100.0,mg/ml,iv_bags,case,6,false,90.5,2025-12-22,weekly,64,33,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,7.3,219,true,false,
2026-01-17 19:03:00,38384-7727-13,hydrocortisone,Solu-Cortef,Dr. Reddy's Laboratories,250.0,mg,aerosol,canister,1,false,7.14,2025-12-22,weekly,21,7,true,false,"AmerisourceBergen, Concordance, Henry Schein",DISPENSED,2.03,61,false,false,
2026-01-17 14:43:00,74369-3849-58,latanoprost,Xalatan,Novartis Pharmaceuticals,500.0,mg,topical,tube,1,true,6.58,2025-12-20,weekly,55,39,true,false,Cardinal Health,RECEIVED,8.3,249,true,true,USAGE_SPIKE
2026-01-17 21:30:00,33943-4660-44,sodium chloride,Normal Saline,Takeda Pharmaceuticals,20.0,mg/ml,injection_vials,box,100,true,22.34,2025-12-22,weekly,285,263,true,false,"Henry Schein, McKesson",RECEIVED,24.63,739,false,false,
2026-01-17 20:14:00,12691-9604-89,pantoprazole,Protonix,Accord Healthcare,50.0,mg/ml,syringe,box,50,true,63.97,2025-12-21,weekly,50,20,true,false,"AmerisourceBergen, McKesson",DISPENSED,3.13,94,false,false,
